id,QID,tagSlug
5813,1960,hash-function
5814,1961,array
5815,1961,two-pointers
5816,1961,string
5817,1962,array
5818,1962,greedy
5819,1962,heap-priority-queue
5820,1963,two-pointers
5821,1963,string
5822,1963,stack
5823,1963,greedy
5824,1964,array
5825,1964,binary-search
5826,1964,binary-indexed-tree
5827,1965,database
5828,1966,array
5829,1966,binary-search
5830,1967,string
5831,1968,array
5832,1968,greedy
5833,1968,sorting
5834,1969,math
5835,1969,greedy
5836,1969,recursion
5837,1970,array
5838,1970,binary-search
5839,1970,depth-first-search
5840,1970,breadth-first-search
5841,1970,union-find
5842,1970,matrix
5843,1971,depth-first-search
5844,1971,breadth-first-search
5845,1971,union-find
5846,1971,graph
5847,1972,database
5848,1973,tree
5849,1973,depth-first-search
5850,1973,binary-tree
5851,1974,string
5852,1974,greedy
5853,1975,array
5854,1975,greedy
5855,1975,matrix
5856,1976,dynamic-programming
5857,1976,graph
5858,1976,topological-sort
5859,1976,shortest-path
5860,1977,string
5861,1977,dynamic-programming
5862,1977,suffix-array
5863,1978,database
5864,1979,array
5865,1979,math
5866,1979,number-theory
5867,1980,array
5868,1980,hash-table
5869,1980,string
5870,1980,backtracking
5871,1981,array
5872,1981,dynamic-programming
5873,1981,matrix
5874,1982,array
5875,1982,divide-and-conquer
5876,1983,array
5877,1983,hash-table
5878,1983,prefix-sum
5879,1984,array
5880,1984,sliding-window
5881,1984,sorting
5882,1985,array
5883,1985,string
5884,1985,divide-and-conquer
5885,1985,sorting
5886,1985,heap-priority-queue
5887,1985,quickselect
5888,1986,array
5889,1986,dynamic-programming
5890,1986,backtracking
5891,1986,bit-manipulation
5892,1986,bitmask
5893,1987,string
5894,1987,dynamic-programming
5895,1988,database
5896,1989,array
5897,1989,greedy
5898,1990,database
5899,1991,array
5900,1991,prefix-sum
5901,1992,array
5902,1992,depth-first-search
5903,1992,breadth-first-search
5904,1992,matrix
5905,1993,array
5906,1993,hash-table
5907,1993,tree
5908,1993,depth-first-search
5909,1993,breadth-first-search
5910,1993,design
5911,1994,array
5912,1994,math
5913,1994,dynamic-programming
5914,1994,bit-manipulation
5915,1994,bitmask
5916,1995,array
5917,1995,enumeration
5918,1996,array
5919,1996,stack
5920,1996,greedy
5921,1996,sorting
5922,1996,monotonic-stack
5923,1997,array
5924,1997,dynamic-programming
5925,1998,array
5926,1998,math
5927,1998,union-find
5928,1998,sorting
5929,1998,number-theory
5930,1999,math
5931,1999,enumeration
5932,2000,two-pointers
5933,2000,string
5934,2001,array
5935,2001,hash-table
5936,2001,math
5937,2001,counting
5938,2001,number-theory
5939,2002,string
5940,2002,dynamic-programming
5941,2002,backtracking
5942,2002,bit-manipulation
5943,2002,bitmask
5944,2003,dynamic-programming
5945,2003,tree
5946,2003,depth-first-search
5947,2003,union-find
5948,2004,database
5949,2005,math
5950,2005,dynamic-programming
5951,2005,tree
5952,2005,binary-tree
5953,2005,game-theory
5954,2006,array
5955,2006,hash-table
5956,2006,counting
5957,2007,array
5958,2007,hash-table
5959,2007,greedy
5960,2007,sorting
5961,2008,array
5962,2008,hash-table
5963,2008,binary-search
5964,2008,dynamic-programming
5965,2008,sorting
5966,2009,array
5967,2009,binary-search
5968,2010,database
5969,2011,array
5970,2011,string
5971,2011,simulation
5972,2012,array
5973,2013,array
5974,2013,hash-table
5975,2013,design
5976,2013,counting
5977,2014,string
5978,2014,backtracking
5979,2014,greedy
5980,2014,counting
5981,2014,enumeration
5982,2015,array
5983,2015,greedy
5984,2015,sorting
5985,2015,heap-priority-queue
5986,2016,array
5987,2017,array
5988,2017,matrix
5989,2017,prefix-sum
5990,2018,array
5991,2018,matrix
5992,2018,enumeration
5993,2019,array
5994,2019,math
5995,2019,string
5996,2019,dynamic-programming
5997,2019,stack
5998,2019,memoization
5999,2020,database
6000,2021,array
6001,2021,prefix-sum
6002,2021,ordered-set
6003,2022,array
6004,2022,matrix
6005,2022,simulation
6006,2023,array
6007,2023,hash-table
6008,2023,string
6009,2023,counting
6010,2024,string
6011,2024,binary-search
6012,2024,sliding-window
6013,2024,prefix-sum
6014,2025,array
6015,2025,hash-table
6016,2025,counting
6017,2025,enumeration
6018,2025,prefix-sum
6019,2026,database
6020,2027,string
6021,2027,greedy
6022,2028,array
6023,2028,math
6024,2028,simulation
6025,2029,array
6026,2029,math
6027,2029,greedy
6028,2029,counting
6029,2029,game-theory
6030,2030,string
6031,2030,stack
6032,2030,greedy
6033,2030,monotonic-stack
6034,2031,array
6035,2031,binary-search
6036,2031,divide-and-conquer
6037,2031,binary-indexed-tree
6038,2031,segment-tree
6039,2031,merge-sort
6040,2031,ordered-set
6041,2032,array
6042,2032,hash-table
6043,2032,bit-manipulation
6044,2033,array
6045,2033,math
6046,2033,sorting
6047,2033,matrix
6048,2034,hash-table
6049,2034,design
6050,2034,heap-priority-queue
6051,2034,data-stream
6052,2034,ordered-set
6053,2035,array
6054,2035,two-pointers
6055,2035,binary-search
6056,2035,dynamic-programming
6057,2035,bit-manipulation
6058,2035,ordered-set
6059,2035,bitmask
6060,2036,array
6061,2036,dynamic-programming
6062,2037,array
6063,2037,greedy
6064,2037,sorting
6065,2038,math
6066,2038,string
6067,2038,greedy
6068,2038,game-theory
6069,2039,array
6070,2039,breadth-first-search
6071,2039,graph
6072,2040,array
6073,2040,binary-search
6074,2041,database
6075,2042,string
6076,2043,array
6077,2043,hash-table
6078,2043,design
6079,2043,simulation
6080,2044,array
6081,2044,backtracking
6082,2044,bit-manipulation
6083,2045,breadth-first-search
6084,2045,graph
6085,2045,shortest-path
6086,2046,linked-list
6087,2046,two-pointers
6088,2046,sorting
6089,2047,string
6090,2048,math
6091,2048,backtracking
6092,2048,enumeration
6093,2049,array
6094,2049,tree
6095,2049,depth-first-search
6096,2049,binary-tree
6097,2050,array
6098,2050,dynamic-programming
6099,2050,graph
6100,2050,topological-sort
6101,2051,database
6102,2052,array
6103,2052,dynamic-programming
6104,2053,array
6105,2053,hash-table
6106,2053,string
6107,2053,counting
6108,2054,array
6109,2054,binary-search
6110,2054,dynamic-programming
6111,2054,sorting
6112,2054,heap-priority-queue
6113,2055,array
6114,2055,string
6115,2055,binary-search
6116,2055,prefix-sum
6117,2056,array
6118,2056,string
6119,2056,backtracking
6120,2056,simulation
6121,2057,array
6122,2058,linked-list
6123,2059,array
6124,2059,breadth-first-search
6125,2060,string
6126,2060,dynamic-programming
6127,2061,array
6128,2061,matrix
6129,2061,simulation
6130,2062,hash-table
6131,2062,string
6132,2063,math
6133,2063,string
6134,2063,dynamic-programming
6135,2063,combinatorics
6136,2064,array
6137,2064,binary-search
6138,2065,array
6139,2065,backtracking
6140,2065,graph
6141,2066,database
6142,2067,string
6143,2067,counting
6144,2067,prefix-sum
6145,2068,hash-table
6146,2068,string
6147,2068,counting
6148,2069,design
6149,2069,simulation
6150,2070,array
6151,2070,binary-search
6152,2070,sorting
6153,2071,array
6154,2071,binary-search
6155,2071,greedy
6156,2071,queue
6157,2071,sorting
6158,2071,monotonic-queue
6159,2072,database
6160,2073,array
6161,2073,queue
6162,2073,simulation
6163,2074,linked-list
6164,2075,string
6165,2075,simulation
6166,2076,union-find
6167,2076,graph
6168,2077,graph
6169,2078,array
6170,2078,greedy
6171,2079,array
6172,2079,simulation
6173,2080,array
6174,2080,hash-table
6175,2080,binary-search
6176,2080,design
6177,2080,segment-tree
6178,2081,math
6179,2081,enumeration
6180,2082,database
6181,2083,hash-table
6182,2083,math
6183,2083,string
6184,2083,counting
6185,2083,prefix-sum
6186,2084,database
6187,2085,array
6188,2085,hash-table
6189,2085,string
6190,2085,counting
6191,2086,string
6192,2086,dynamic-programming
6193,2086,greedy
6194,2087,array
6195,2087,greedy
6196,2088,array
6197,2088,dynamic-programming
6198,2088,matrix
6199,2089,array
6200,2089,binary-search
6201,2089,sorting
6202,2090,array
6203,2090,sliding-window
6204,2091,array
6205,2091,greedy
6206,2092,depth-first-search
6207,2092,breadth-first-search
6208,2092,union-find
6209,2092,graph
6210,2092,sorting
6211,2093,graph
6212,2093,heap-priority-queue
6213,2093,shortest-path
6214,2094,array
6215,2094,hash-table
6216,2094,sorting
6217,2094,enumeration
6218,2095,linked-list
6219,2095,two-pointers
6220,2096,string
6221,2096,tree
6222,2096,depth-first-search
6223,2096,binary-tree
6224,2097,depth-first-search
6225,2097,graph
6226,2097,eulerian-circuit
6227,2098,array
6228,2098,greedy
6229,2098,sorting
6230,2099,array
6231,2099,hash-table
6232,2099,sorting
6233,2099,heap-priority-queue
6234,2100,array
6235,2100,dynamic-programming
6236,2100,prefix-sum
6237,2101,array
6238,2101,math
6239,2101,depth-first-search
6240,2101,breadth-first-search
6241,2101,graph
6242,2101,geometry
6243,2102,design
6244,2102,heap-priority-queue
6245,2102,data-stream
6246,2102,ordered-set
6247,2103,hash-table
6248,2103,string
6249,2104,array
6250,2104,stack
6251,2104,monotonic-stack
6252,2105,array
6253,2105,two-pointers
6254,2105,simulation
6255,2106,array
6256,2106,binary-search
6257,2106,sliding-window
6258,2106,prefix-sum
6259,2107,array
6260,2107,hash-table
6261,2107,sliding-window
6262,2108,array
6263,2108,two-pointers
6264,2108,string
6265,2109,array
6266,2109,two-pointers
6267,2109,string
6268,2109,simulation
6269,2110,array
6270,2110,math
6271,2110,dynamic-programming
6272,2111,array
6273,2111,binary-search
6274,2112,database
6275,2113,array
6276,2114,array
6277,2114,string
6278,2115,array
6279,2115,hash-table
6280,2115,string
6281,2115,graph
6282,2115,topological-sort
6283,2116,string
6284,2116,stack
6285,2116,greedy
6286,2117,math
6287,2118,database
6288,2119,math
6289,2120,string
6290,2120,simulation
6291,2121,array
6292,2121,hash-table
6293,2121,prefix-sum
6294,2122,array
6295,2122,hash-table
6296,2122,sorting
6297,2122,enumeration
6298,2123,array
6299,2123,graph
6300,2123,matrix
6301,2124,string
6302,2125,array
6303,2125,math
6304,2125,string
6305,2125,matrix
6306,2126,array
6307,2126,greedy
6308,2126,sorting
6309,2127,depth-first-search
6310,2127,graph
6311,2127,topological-sort
6312,2128,array
6313,2128,math
6314,2128,bit-manipulation
6315,2128,matrix
6316,2129,string
6317,2130,linked-list
6318,2130,two-pointers
6319,2130,stack
6320,2131,array
6321,2131,hash-table
6322,2131,string
6323,2131,greedy
6324,2131,counting
6325,2132,array
6326,2132,greedy
6327,2132,matrix
6328,2132,prefix-sum
6329,2133,array
6330,2133,hash-table
6331,2133,matrix
6332,2134,array
6333,2134,sliding-window
6334,2135,array
6335,2135,hash-table
6336,2135,string
6337,2135,bit-manipulation
6338,2135,sorting
6339,2136,array
6340,2136,greedy
6341,2136,sorting
6342,2137,array
6343,2137,binary-search
6344,2138,string
6345,2138,simulation
6346,2139,math
6347,2139,greedy
6348,2140,array
6349,2140,dynamic-programming
6350,2141,array
6351,2141,binary-search
6352,2141,greedy
6353,2141,sorting
6354,2142,database
6355,2143,array
6356,2143,dynamic-programming
6357,2144,array
6358,2144,greedy
6359,2144,sorting
6360,2145,array
6361,2145,prefix-sum
6362,2146,array
6363,2146,breadth-first-search
6364,2146,sorting
6365,2146,heap-priority-queue
6366,2146,matrix
6367,2147,math
6368,2147,string
6369,2147,dynamic-programming
6370,2148,array
6371,2148,sorting
6372,2149,array
6373,2149,two-pointers
6374,2149,simulation
6375,2150,array
6376,2150,hash-table
6377,2150,counting
6378,2151,array
6379,2151,backtracking
6380,2151,bit-manipulation
6381,2151,enumeration
6382,2152,array
6383,2152,hash-table
6384,2152,math
6385,2152,dynamic-programming
6386,2152,backtracking
6387,2152,bit-manipulation
6388,2152,geometry
6389,2152,bitmask
6390,2153,database
6391,2154,array
6392,2154,hash-table
6393,2154,sorting
6394,2154,simulation
6395,2155,array
6396,2156,string
6397,2156,sliding-window
6398,2156,rolling-hash
6399,2156,hash-function
6400,2157,string
6401,2157,bit-manipulation
6402,2157,union-find
6403,2158,array
6404,2158,segment-tree
6405,2158,ordered-set
6406,2159,database
6407,2160,math
6408,2160,greedy
6409,2160,sorting
6410,2161,array
6411,2161,two-pointers
6412,2161,simulation
6413,2162,math
6414,2162,enumeration
6415,2163,array
6416,2163,dynamic-programming
6417,2163,heap-priority-queue
6418,2164,array
6419,2164,sorting
6420,2165,math
6421,2165,sorting
6422,2166,array
6423,2166,hash-table
6424,2166,string
6425,2166,design
6426,2167,string
6427,2167,dynamic-programming
6428,2168,hash-table
6429,2168,string
6430,2168,rolling-hash
6431,2168,counting
6432,2168,hash-function
6433,2169,math
6434,2169,simulation
6435,2170,array
6436,2170,hash-table
6437,2170,greedy
6438,2170,counting
6439,2171,array
6440,2171,greedy
6441,2171,sorting
6442,2171,enumeration
6443,2171,prefix-sum
6444,2172,array
6445,2172,dynamic-programming
6446,2172,bit-manipulation
6447,2172,bitmask
6448,2173,database
6449,2174,array
6450,2174,bit-manipulation
6451,2174,breadth-first-search
6452,2174,matrix
6453,2175,database
6454,2176,array
6455,2177,math
6456,2177,simulation
6457,2178,math
6458,2178,backtracking
6459,2178,greedy
6460,2179,array
6461,2179,binary-search
6462,2179,divide-and-conquer
6463,2179,binary-indexed-tree
6464,2179,segment-tree
6465,2179,merge-sort
6466,2179,ordered-set
6467,2180,math
6468,2180,simulation
6469,2181,linked-list
6470,2181,simulation
6471,2182,string
6472,2182,greedy
6473,2182,heap-priority-queue
6474,2182,counting
6475,2183,array
6476,2183,math
6477,2183,number-theory
6478,2184,array
6479,2184,dynamic-programming
6480,2184,bit-manipulation
6481,2184,bitmask
6482,2185,array
6483,2185,string
6484,2185,string-matching
6485,2186,hash-table
6486,2186,string
6487,2186,counting
6488,2187,array
6489,2187,binary-search
6490,2188,array
6491,2188,dynamic-programming
6492,2189,math
6493,2189,dynamic-programming
6494,2190,array
6495,2190,hash-table
6496,2190,counting
6497,2191,array
6498,2191,sorting
6499,2192,depth-first-search
6500,2192,breadth-first-search
6501,2192,graph
6502,2192,topological-sort
6503,2193,two-pointers
6504,2193,string
6505,2193,greedy
6506,2193,binary-indexed-tree
6507,2194,string
6508,2195,array
6509,2195,math
6510,2195,greedy
6511,2195,sorting
6512,2196,array
6513,2196,hash-table
6514,2196,tree
6515,2196,depth-first-search
6516,2196,breadth-first-search
6517,2196,binary-tree
6518,2197,array
6519,2197,math
6520,2197,stack
6521,2197,number-theory
6522,2198,math
6523,2199,database
6524,2200,array
6525,2200,two-pointers
6526,2201,array
6527,2201,hash-table
6528,2201,simulation
6529,2202,array
6530,2202,greedy
6531,2203,graph
6532,2203,shortest-path
6533,2204,depth-first-search
6534,2204,breadth-first-search
6535,2204,union-find
6536,2204,graph
6537,2205,database
6538,2206,array
6539,2206,hash-table
6540,2206,bit-manipulation
6541,2206,counting
6542,2207,string
6543,2207,greedy
6544,2207,prefix-sum
6545,2208,array
6546,2208,greedy
6547,2208,heap-priority-queue
6548,2209,string
6549,2209,dynamic-programming
6550,2209,prefix-sum
6551,2210,array
6552,2211,string
6553,2211,stack
6554,2211,simulation
6555,2212,array
6556,2212,backtracking
6557,2212,bit-manipulation
6558,2212,enumeration
6559,2213,array
6560,2213,string
6561,2213,segment-tree
6562,2213,ordered-set
6563,2214,array
6564,2214,greedy
6565,2215,array
6566,2215,hash-table
6567,2216,array
6568,2216,stack
6569,2216,greedy
6570,2217,array
6571,2217,math
6572,2218,array
6573,2218,dynamic-programming
6574,2218,prefix-sum
6575,2219,array
6576,2219,prefix-sum
6577,2220,bit-manipulation
6578,2221,array
6579,2221,math
6580,2221,simulation
6581,2221,combinatorics
6582,2222,string
6583,2222,dynamic-programming
6584,2222,prefix-sum
6585,2223,string
6586,2223,binary-search
6587,2223,rolling-hash
6588,2223,suffix-array
6589,2223,string-matching
6590,2223,hash-function
6591,2224,string
6592,2224,greedy
6593,2225,array
6594,2225,hash-table
6595,2225,sorting
6596,2225,counting
6597,2226,array
6598,2226,binary-search
6599,2227,array
6600,2227,hash-table
6601,2227,string
6602,2227,design
6603,2227,trie
6604,2228,database
6605,2229,array
6606,2229,hash-table
6607,2229,sorting
6608,2230,database
6609,2231,sorting
6610,2231,heap-priority-queue
6611,2232,string
6612,2232,enumeration
6613,2233,array
6614,2233,greedy
6615,2233,heap-priority-queue
6616,2234,array
6617,2234,two-pointers
6618,2234,binary-search
6619,2234,greedy
6620,2234,sorting
6621,2235,math
6622,2236,tree
6623,2236,binary-tree
6624,2237,array
6625,2237,prefix-sum
6626,2238,database
6627,2239,array
6628,2240,math
6629,2240,enumeration
6630,2241,array
6631,2241,greedy
6632,2241,design
6633,2242,array
6634,2242,graph
6635,2242,sorting
6636,2242,enumeration
6637,2243,string
6638,2243,simulation
6639,2244,array
6640,2244,hash-table
6641,2244,greedy
6642,2244,counting
6643,2245,array
6644,2245,matrix
6645,2245,prefix-sum
6646,2246,array
6647,2246,string
6648,2246,tree
6649,2246,depth-first-search
6650,2246,graph
6651,2246,topological-sort
6652,2247,dynamic-programming
6653,2247,bit-manipulation
6654,2247,graph
6655,2247,bitmask
6656,2248,array
6657,2248,hash-table
6658,2248,sorting
6659,2248,counting
6660,2249,array
6661,2249,hash-table
6662,2249,math
6663,2249,geometry
6664,2249,enumeration
6665,2250,array
6666,2250,binary-search
6667,2250,binary-indexed-tree
6668,2250,sorting
6669,2251,array
6670,2251,hash-table
6671,2251,binary-search
6672,2251,sorting
6673,2251,prefix-sum
6674,2251,ordered-set
6675,2252,database
6676,2253,database
6677,2254,hash-table
6678,2254,stack
6679,2254,design
6680,2254,ordered-set
6681,2255,array
6682,2255,string
6683,2256,array
6684,2256,prefix-sum
6685,2257,array
6686,2257,matrix
6687,2257,simulation
6688,2258,array
6689,2258,binary-search
6690,2258,breadth-first-search
6691,2258,matrix
6692,2259,string
6693,2259,greedy
6694,2259,enumeration
6695,2260,array
6696,2260,hash-table
6697,2260,sliding-window
6698,2261,array
6699,2261,hash-table
6700,2261,trie
6701,2261,rolling-hash
6702,2261,hash-function
6703,2261,enumeration
6704,2262,hash-table
6705,2262,string
6706,2262,dynamic-programming
6707,2263,dynamic-programming
6708,2263,greedy
6709,2264,string
6710,2265,tree
6711,2265,depth-first-search
6712,2265,binary-tree
6713,2266,hash-table
6714,2266,math
6715,2266,string
6716,2266,dynamic-programming
6717,2267,array
6718,2267,dynamic-programming
6719,2267,matrix
6720,2268,hash-table
6721,2268,string
6722,2268,greedy
6723,2268,sorting
6724,2268,counting
6725,2269,math
6726,2269,string
6727,2269,sliding-window
6728,2270,array
6729,2270,prefix-sum
6730,2271,array
6731,2271,binary-search
6732,2271,greedy
6733,2271,sorting
6734,2271,prefix-sum
6735,2272,array
6736,2272,dynamic-programming
6737,2273,array
6738,2273,hash-table
6739,2273,string
6740,2273,sorting
6741,2274,array
6742,2274,sorting
6743,2275,array
6744,2275,hash-table
6745,2275,bit-manipulation
6746,2275,counting
6747,2276,design
6748,2276,segment-tree
6749,2276,ordered-set
6750,2277,array
6751,2277,tree
6752,2277,depth-first-search
6753,2277,breadth-first-search
6754,2278,string
6755,2279,array
6756,2279,greedy
6757,2279,sorting
6758,2280,array
6759,2280,math
6760,2280,geometry
6761,2280,sorting
6762,2280,number-theory
6763,2281,array
6764,2281,stack
6765,2281,monotonic-stack
6766,2281,prefix-sum
6767,2282,array
6768,2282,stack
6769,2282,matrix
6770,2282,monotonic-stack
6771,2283,hash-table
6772,2283,string
6773,2283,counting
6774,2284,array
6775,2284,hash-table
6776,2284,string
6777,2284,counting
6778,2285,greedy
6779,2285,graph
6780,2285,sorting
6781,2285,heap-priority-queue
6782,2286,binary-search
6783,2286,design
6784,2286,binary-indexed-tree
6785,2286,segment-tree
6786,2287,hash-table
6787,2287,string
6788,2287,counting
6789,2288,string
6790,2289,array
6791,2289,linked-list
6792,2289,stack
6793,2289,monotonic-stack
6794,2290,array
6795,2290,breadth-first-search
6796,2290,graph
6797,2290,heap-priority-queue
6798,2290,matrix
6799,2290,shortest-path
6800,2291,array
6801,2291,dynamic-programming
6802,2292,database
6803,2293,array
6804,2293,simulation
6805,2294,array
6806,2294,greedy
6807,2294,sorting
6808,2295,array
6809,2295,hash-table
6810,2295,simulation
6811,2296,linked-list
6812,2296,string
6813,2296,stack
6814,2296,design
6815,2296,simulation
6816,2296,doubly-linked-list
6817,2297,array
6818,2297,dynamic-programming
6819,2297,stack
6820,2297,graph
6821,2297,monotonic-stack
6822,2297,shortest-path
6823,2298,database
6824,2299,string
6825,2300,array
6826,2300,two-pointers
6827,2300,binary-search
6828,2300,sorting
6829,2301,array
6830,2301,hash-table
6831,2301,string
6832,2301,string-matching
6833,2302,array
6834,2302,binary-search
6835,2302,sliding-window
6836,2302,prefix-sum
6837,2303,array
6838,2303,simulation
6839,2304,array
6840,2304,dynamic-programming
6841,2304,matrix
6842,2305,array
6843,2305,dynamic-programming
6844,2305,backtracking
6845,2305,bit-manipulation
6846,2305,bitmask
6847,2306,array
6848,2306,hash-table
6849,2306,string
6850,2306,bit-manipulation
6851,2306,enumeration
6852,2307,array
6853,2307,depth-first-search
6854,2307,union-find
6855,2307,graph
6856,2308,database
6857,2309,hash-table
6858,2309,string
6859,2309,enumeration
6860,2310,math
6861,2310,dynamic-programming
6862,2310,greedy
6863,2310,enumeration
6864,2311,string
6865,2311,dynamic-programming
6866,2311,greedy
6867,2311,memoization
6868,2312,array
6869,2312,dynamic-programming
6870,2312,memoization
6871,2313,dynamic-programming
6872,2313,tree
6873,2313,depth-first-search
6874,2313,binary-tree
6875,2314,database
6876,2315,string
6877,2316,depth-first-search
6878,2316,breadth-first-search
6879,2316,union-find
6880,2316,graph
6881,2317,array
6882,2317,math
6883,2317,bit-manipulation
6884,2318,dynamic-programming
6885,2318,memoization
6886,2319,array
6887,2319,matrix
6888,2320,dynamic-programming
6889,2321,array
6890,2321,dynamic-programming
6891,2322,array
6892,2322,bit-manipulation
6893,2322,tree
6894,2322,depth-first-search
6895,2323,array
6896,2323,greedy
6897,2323,sorting
6898,2324,database
6899,2325,hash-table
6900,2325,string
6901,2326,array
6902,2326,linked-list
6903,2326,matrix
6904,2326,simulation
6905,2327,dynamic-programming
6906,2327,queue
6907,2327,simulation
6908,2328,array
6909,2328,dynamic-programming
6910,2328,depth-first-search
6911,2328,breadth-first-search
6912,2328,graph
6913,2328,topological-sort
6914,2328,memoization
6915,2328,matrix
6916,2329,database
6917,2330,two-pointers
6918,2330,string
6919,2331,tree
6920,2331,depth-first-search
6921,2331,binary-tree
6922,2332,array
6923,2332,two-pointers
6924,2332,binary-search
6925,2332,sorting
6926,2333,array
6927,2333,math
6928,2333,sorting
6929,2333,heap-priority-queue
6930,2334,array
6931,2334,stack
6932,2334,union-find
6933,2334,monotonic-stack
6934,2335,array
6935,2335,greedy
6936,2335,sorting
6937,2335,heap-priority-queue
6938,2336,hash-table
6939,2336,design
6940,2336,heap-priority-queue
6941,2337,two-pointers
6942,2337,string
6943,2338,math
6944,2338,dynamic-programming
6945,2338,combinatorics
6946,2338,number-theory
6947,2339,database
6948,2340,array
6949,2340,greedy
6950,2341,array
6951,2341,hash-table
6952,2341,counting
6953,2342,array
6954,2342,hash-table
6955,2342,sorting
6956,2342,heap-priority-queue
6957,2343,array
6958,2343,string
6959,2343,divide-and-conquer
6960,2343,sorting
6961,2343,heap-priority-queue
6962,2343,radix-sort
6963,2343,quickselect
6964,2344,array
6965,2344,math
6966,2344,sorting
6967,2344,heap-priority-queue
6968,2344,number-theory
6969,2345,array
6970,2345,stack
6971,2345,sorting
6972,2345,monotonic-stack
6973,2346,database
6974,2347,array
6975,2347,hash-table
6976,2347,counting
6977,2348,array
6978,2348,math
6979,2349,hash-table
6980,2349,design
6981,2349,heap-priority-queue
6982,2349,ordered-set
6983,2350,array
6984,2350,hash-table
6985,2350,greedy
6986,2351,hash-table
6987,2351,string
6988,2351,bit-manipulation
6989,2351,counting
6990,2352,array
6991,2352,hash-table
6992,2352,matrix
6993,2352,simulation
6994,2353,hash-table
6995,2353,design
6996,2353,heap-priority-queue
6997,2353,ordered-set
6998,2354,array
6999,2354,hash-table
7000,2354,binary-search
7001,2354,bit-manipulation
7002,2355,array
7003,2355,dynamic-programming
7004,2355,stack
7005,2355,monotonic-stack
7006,2356,database
7007,2357,array
7008,2357,hash-table
7009,2357,greedy
7010,2357,sorting
7011,2357,heap-priority-queue
7012,2357,simulation
7013,2358,array
7014,2358,math
7015,2358,binary-search
7016,2358,greedy
7017,2359,depth-first-search
7018,2359,graph
7019,2360,depth-first-search
7020,2360,graph
7021,2360,topological-sort
7022,2361,array
7023,2361,dynamic-programming
7024,2362,database
7025,2363,array
7026,2363,hash-table
7027,2363,sorting
7028,2363,ordered-set
7029,2364,array
7030,2364,hash-table
7031,2365,array
7032,2365,hash-table
7033,2365,simulation
7034,2366,array
7035,2366,math
7036,2366,greedy
7037,2367,array
7038,2367,hash-table
7039,2367,two-pointers
7040,2367,enumeration
7041,2368,array
7042,2368,hash-table
7043,2368,tree
7044,2368,depth-first-search
7045,2368,breadth-first-search
7046,2368,union-find
7047,2368,graph
7048,2369,array
7049,2369,dynamic-programming
7050,2370,hash-table
7051,2370,string
7052,2370,dynamic-programming
7053,2371,array
7054,2371,union-find
7055,2371,graph
7056,2371,topological-sort
7057,2371,sorting
7058,2371,matrix
7059,2372,database
7060,2373,array
7061,2373,matrix
7062,2374,hash-table
7063,2374,graph
7064,2375,string
7065,2375,backtracking
7066,2375,stack
7067,2375,greedy
7068,2376,math
7069,2376,dynamic-programming
7070,2377,database
7071,2378,dynamic-programming
7072,2378,tree
7073,2378,depth-first-search
7074,2379,string
7075,2379,sliding-window
7076,2380,string
7077,2380,dynamic-programming
7078,2380,simulation
7079,2381,array
7080,2381,string
7081,2381,prefix-sum
7082,2382,array
7083,2382,union-find
7084,2382,prefix-sum
7085,2382,ordered-set
7086,2383,array
7087,2383,greedy
7088,2384,hash-table
7089,2384,string
7090,2384,greedy
7091,2385,tree
7092,2385,depth-first-search
7093,2385,breadth-first-search
7094,2385,binary-tree
7095,2386,array
7096,2386,sorting
7097,2386,heap-priority-queue
7098,2387,array
7099,2387,binary-search
7100,2387,matrix
7101,2388,database
7102,2389,array
7103,2389,binary-search
7104,2389,greedy
7105,2389,sorting
7106,2389,prefix-sum
7107,2390,string
7108,2390,stack
7109,2390,simulation
7110,2391,array
7111,2391,string
7112,2391,prefix-sum
7113,2392,array
7114,2392,graph
7115,2392,topological-sort
7116,2392,matrix
7117,2393,array
7118,2393,math
7119,2393,dynamic-programming
7120,2394,database
7121,2395,array
7122,2395,hash-table
7123,2396,math
7124,2396,two-pointers
7125,2396,brainteaser
7126,2397,array
7127,2397,backtracking
7128,2397,bit-manipulation
7129,2397,matrix
7130,2397,enumeration
7131,2398,array
7132,2398,binary-search
7133,2398,queue
7134,2398,sliding-window
7135,2398,heap-priority-queue
7136,2398,prefix-sum
7137,2399,array
7138,2399,hash-table
7139,2399,string
7140,2400,math
7141,2400,dynamic-programming
7142,2400,combinatorics
7143,2401,array
7144,2401,bit-manipulation
7145,2401,sliding-window
7146,2402,array
7147,2402,hash-table
7148,2402,sorting
7149,2402,heap-priority-queue
7150,2402,simulation
7151,2403,array
7152,2403,dynamic-programming
7153,2403,bit-manipulation
7154,2403,bitmask
7155,2404,array
7156,2404,hash-table
7157,2404,counting
7158,2405,hash-table
7159,2405,string
7160,2405,greedy
7161,2406,array
7162,2406,two-pointers
7163,2406,greedy
7164,2406,sorting
7165,2406,heap-priority-queue
7166,2406,prefix-sum
7167,2407,array
7168,2407,divide-and-conquer
7169,2407,dynamic-programming
7170,2407,binary-indexed-tree
7171,2407,segment-tree
7172,2407,queue
7173,2407,monotonic-queue
7174,2408,array
7175,2408,hash-table
7176,2408,string
7177,2408,design
7178,2409,math
7179,2409,string
7180,2410,array
7181,2410,two-pointers
7182,2410,greedy
7183,2410,sorting
7184,2411,array
7185,2411,binary-search
